date,symbol,rolling_quote_vol_30d,included
2021-11-30,KMDUSDT,2395571.9877400002,False
2021-11-30,NULSUSDT,1904612.92346,False
2021-11-30,GXSUSDT,1556507.1748399995,False
2021-11-30,REPUSDT,1404471.58518,False
2021-12-31,BTCUSDT,1945013925.0296571,True
2021-12-31,ETHUSDT,1675319746.2031648,True
2021-12-31,LUNAUSDT,530363782.70612305,True
2021-12-31,MATICUSDT,490901198.4355072,True
2021-12-31,SANDUSDT,397782273.01261,True
2021-12-31,SHIBUSDT,380999508.3660935,True
2021-12-31,SOLUSDT,359250102.10141003,True
2021-12-31,XRPUSDT,326443807.4923378,True
2021-12-31,AVAXUSDT,323114866.91310996,True
2021-12-31,DOTUSDT,284466898.5937567,True
2021-12-31,ADAUSDT,267794927.87323013,True
2021-12-31,DOGEUSDT,232936129.55762705,True
2021-12-31,MANAUSDT,225262046.27802998,True
2021-12-31,FTMUSDT,185039342.20449668,True
2021-12-31,NEARUSDT,179138827.90190822,True
2021-12-31,TRXUSDT,166882096.83984795,True
2021-12-31,FILUSDT,165604263.8739408,True
2021-12-31,GXSUSDT,155196333.7496491,False
2021-12-31,LINKUSDT,136213788.24181372,True
2021-12-31,LTCUSDT,103735683.35667214,True
2021-12-31,ATOMUSDT,100305939.29596667,True
2021-12-31,CTXCUSDT,98570212.93406911,False
2021-12-31,CRVUSDT,95569649.88789335,True
2021-12-31,EGLDUSDT,87005370.64081667,True
2021-12-31,EOSUSDT,86918219.03105862,True
2021-12-31,SUSHIUSDT,84178363.9337246,True
2021-12-31,BTTUSDT,76732947.4473236,True
2021-12-31,AXSUSDT,74928156.58658999,True
2021-12-31,ICPUSDT,73254290.78104,True
2021-12-31,LRCUSDT,70823541.44112,True
2021-12-31,VETUSDT,70464684.73930158,True
2021-12-31,OMGUSDT,69530675.15641934,True
2021-12-31,THETAUSDT,65115788.7917665,True
2021-12-31,ALGOUSDT,62929220.59779666,True
2021-12-31,NULSUSDT,56385849.52790464,False
2021-12-31,ONEUSDT,55738010.18590646,True
2021-12-31,ZECUSDT,53878074.30256,True
2021-12-31,ETCUSDT,47419841.2714391,True
2021-12-31,XTZUSDT,46023473.149967566,True
2021-12-31,ENJUSDT,45410513.88774333,True
2021-12-31,CHZUSDT,43995317.5725904,True
2021-12-31,MDTUSDT,42714489.57941744,False
2021-12-31,AAVEUSDT,42518837.471045405,True
2021-12-31,UNIUSDT,41858164.7171378,True
2021-12-31,ANTUSDT,40590042.227740936,False
2021-12-31,XLMUSDT,40498452.88630684,True
2021-12-31,BCHUSDT,40320666.36723153,True
2021-12-31,BATUSDT,40191256.40050667,True
2021-12-31,YFIUSDT,40117719.7754953,False
2021-12-31,COCOSUSDT,36630465.68088667,True
2021-12-31,GRTUSDT,34954859.013241,True
2021-12-31,1INCHUSDT,32534090.191934068,False
2021-12-31,IOTAUSDT,31157905.02627,False
2021-12-31,SXPUSDT,29506293.405345168,True
2021-12-31,KAVAUSDT,27699489.782818098,False
2021-12-31,RUNEUSDT,26592670.620018937,True
2021-12-31,GTOUSDT,25874041.082173597,False
2021-12-31,WTCUSDT,24768222.563454367,False
2021-12-31,DENTUSDT,24189814.0395553,True
2021-12-31,LINAUSDT,23097442.086176787,False
2021-12-31,FTTUSDT,21400996.615548667,True
2021-12-31,HBARUSDT,21395865.770056,False
2021-12-31,OCEANUSDT,20314589.58239,False
2021-12-31,XMRUSDT,20197586.88485938,False
2021-12-31,FIOUSDT,19956407.46236743,False
2021-12-31,MASKUSDT,19220228.50620333,False
2021-12-31,DASHUSDT,18394750.588418417,False
2021-12-31,LTOUSDT,17532128.65968,False
2021-12-31,MITHUSDT,17039333.855248336,False
2021-12-31,ZILUSDT,16913978.263631634,False
2021-12-31,HNTUSDT,16895952.210506666,False
2021-12-31,REEFUSDT,16702403.018314099,False
2021-12-31,WAVESUSDT,16299451.5533303,False
2021-12-31,BZRXUSDT,15838633.980006803,False
2021-12-31,KEYUSDT,15500019.245273368,False
2021-12-31,WRXUSDT,15483640.78182,False
2021-12-31,TCTUSDT,15124377.5830192,False
2021-12-31,BEAMUSDT,14829546.703027232,False
2021-12-31,BLZUSDT,13824604.506996667,False
2021-12-31,SNXUSDT,13788711.739931533,False
2021-12-31,NEOUSDT,13711726.2753,False
2021-12-31,FETUSDT,13626736.109327069,False
2021-12-31,SRMUSDT,13488331.004996866,False
2021-12-31,COMPUSDT,12574133.893898232,False
2021-12-31,UNFIUSDT,12419595.500384169,False
2021-12-31,TRUUSDT,12236272.3546122,False
2021-12-31,RENUSDT,12234604.493554233,False
2021-12-31,TROYUSDT,10803248.856146632,False
2021-12-31,KEEPUSDT,10023294.550463328,False
2021-12-31,NUUSDT,9987502.968349999,False
2021-12-31,BAKEUSDT,9852136.809084333,False
2021-12-31,STXUSDT,9358828.771610001,False
2021-12-31,LITUSDT,9300913.4636196,False
2021-12-31,EPSUSDT,9033912.684107939,False
2021-12-31,DATAUSDT,8322517.004304066,False
2021-12-31,HARDUSDT,8234592.236433067,False
2021-12-31,DREPUSDT,8165896.072293333,False
2021-12-31,STMXUSDT,7852511.5797017,False
2021-12-31,KLAYUSDT,7524332.30503,False
2021-12-31,MIRUSDT,7321127.210628733,False
2021-12-31,PERLUSDT,7180650.660822534,False
2021-12-31,PNTUSDT,6893370.822456667,False
2021-12-31,MDXUSDT,6807324.404316667,False
2021-12-31,INJUSDT,6471147.381291033,False
2021-12-31,DOCKUSDT,6470627.058941767,False
2021-12-31,RAMPUSDT,6441048.1852361,False
2021-12-31,YFIIUSDT,6180453.453501186,False
2021-12-31,UTKUSDT,5978847.216154099,False
2021-12-31,ALPHAUSDT,5857574.848157099,False
2021-12-31,AIONUSDT,5657559.2138,False
2021-12-31,POLSUSDT,5604730.320354333,False
2021-12-31,MKRUSDT,5584424.097693333,False
2021-12-31,OMUSDT,5466371.025707033,False
2021-12-31,FLMUSDT,5334011.0757481,False
2021-12-31,KMDUSDT,5213701.254901966,False
2021-12-31,NKNUSDT,5198888.537753332,False
2021-12-31,BADGERUSDT,4917465.312791067,False
2021-12-31,FISUSDT,4832083.012540599,False
2021-12-31,DEGOUSDT,4785795.522687734,False
2021-12-31,BALUSDT,4784787.461557567,False
2021-12-31,IRISUSDT,4454743.1816959,False
2021-12-31,OXTUSDT,4339322.55738,False
2021-12-31,AKROUSDT,4334365.805301567,False
2021-12-31,ORNUSDT,3920093.2160879,False
2021-12-31,BURGERUSDT,3661806.257216667,False
2021-12-31,XEMUSDT,3650221.3056888334,False
2021-12-31,DNTUSDT,3648605.434432,False
2021-12-31,VITEUSDT,3610169.0346391667,False
2021-12-31,FUNUSDT,3581887.3784555667,False
2021-12-31,TOMOUSDT,3569161.265854,False
2021-12-31,NANOUSDT,3438763.1984244,False
2021-12-31,PERPUSDT,3340458.820430867,False
2021-12-31,AUTOUSDT,3323877.44864548,False
2021-12-31,NBSUSDT,3201975.757936199,False
2021-12-31,WNXMUSDT,3057798.3512099995,False
2021-12-31,WANUSDT,3003580.201976867,False
2021-12-31,ERNUSDT,2500650.9598933333,False
2021-12-31,TORNUSDT,2381614.66767,False
2021-12-31,STPTUSDT,2210138.0207815003,False
2021-12-31,WINGUSDT,2176207.8352366667,False
2021-12-31,FORTHUSDT,2154793.2701191,False
2021-12-31,FIROUSDT,1926896.7562556,False
2021-12-31,MFTUSDT,1432596.2282052666,False
2021-12-31,REPUSDT,1214293.812355,False
2022-01-31,BTCUSDT,1676523978.191409,True
2022-01-31,ETHUSDT,1325184341.21206,True
2022-01-31,FTMUSDT,489254218.07578665,True
2022-01-31,LUNAUSDT,402695938.5151567,True
2022-01-31,SOLUSDT,272117968.1569733,True
2022-01-31,ADAUSDT,269782636.0098282,True
2022-01-31,ATOMUSDT,265191040.74933666,True
2022-01-31,DOTUSDT,237244099.79837957,True
2022-01-31,LINKUSDT,233301791.99574265,True
2022-01-31,NEARUSDT,227258970.46220365,True
2022-01-31,SANDUSDT,225527073.12598,True
2022-01-31,MATICUSDT,213367179.54016334,True
2022-01-31,SHIBUSDT,205315966.46541938,True
2022-01-31,XRPUSDT,193772516.33746746,True
2022-01-31,DOGEUSDT,181049238.08776993,True
2022-01-31,AVAXUSDT,159227784.9195,True
2022-01-31,ICPUSDT,129271507.34194332,True
2022-01-31,CRVUSDT,123276023.18614653,True
2022-01-31,ONEUSDT,121481423.0623222,True
2022-01-31,TRXUSDT,116918728.43554251,True
2022-01-31,MANAUSDT,115673099.71517332,True
2022-01-31,FILUSDT,93241725.9486849,True
2022-01-31,LTCUSDT,69079989.12050864,True
2022-01-31,THETAUSDT,61514163.64403304,True
2022-01-31,LRCUSDT,60430978.97658668,True
2022-01-31,AXSUSDT,57611854.5917263,True
2022-01-31,ALGOUSDT,53846251.04245563,True
2022-01-31,VETUSDT,52945374.473720126,True
2022-01-31,SUSHIUSDT,50600940.61828287,True
2022-01-31,OMGUSDT,43419264.4684406,True
2022-01-31,EGLDUSDT,40668037.81812383,True
2022-01-31,FTTUSDT,39815013.04156647,True
2022-01-31,EOSUSDT,39626898.171744704,True
2022-01-31,ETCUSDT,38774817.002204135,True
2022-01-31,YFIUSDT,34971469.9434847,True
2022-01-31,AAVEUSDT,33553818.341892198,True
2022-01-31,BTTUSDT,32934347.598974664,True
2022-01-31,KAVAUSDT,32616050.11570067,False
2022-01-31,ENJUSDT,32004839.455746666,True
2022-01-31,ANTUSDT,31958350.644966666,True
2022-01-31,ZECUSDT,31122213.815337457,True
2022-01-31,UNIUSDT,29499048.685098328,True
2022-01-31,GXSUSDT,28966565.62107333,True
2022-01-31,BCHUSDT,26008090.788726576,True
2022-01-31,SXPUSDT,25173771.4732104,True
2022-01-31,CHZUSDT,24994195.647354566,True
2022-01-31,GRTUSDT,24881813.0387568,True
2022-01-31,XLMUSDT,24564973.090891834,True
2022-01-31,XTZUSDT,23529257.075019665,True
2022-01-31,RUNEUSDT,22895024.083150998,True
2022-01-31,1INCHUSDT,21761004.080332864,False
2022-01-31,XMRUSDT,20764493.99717885,False
2022-01-31,DASHUSDT,20677929.970066242,False
2022-01-31,BATUSDT,17986726.007563334,True
2022-01-31,HNTUSDT,17868942.254466668,False
2022-01-31,IOTAUSDT,16993941.410752036,False
2022-01-31,HBARUSDT,16260214.303539766,False
2022-01-31,DENTUSDT,14225017.631958969,False
2022-01-31,SNXUSDT,14185957.126659201,False
2022-01-31,KLAYUSDT,13545243.651470002,False
2022-01-31,LINAUSDT,13324467.916560827,False
2022-01-31,COCOSUSDT,12520724.737329999,True
2022-01-31,WAVESUSDT,11953315.3308522,False
2022-01-31,ZILUSDT,10943505.631806534,False
2022-01-31,STXUSDT,10526191.663043337,False
2022-01-31,UNFIUSDT,10182104.840058267,False
2022-01-31,CTXCUSDT,10052153.048393333,False
2022-01-31,FETUSDT,10029317.994404,False
2022-01-31,NEOUSDT,9686782.968995165,False
2022-01-31,MASKUSDT,9656823.624874331,False
2022-01-31,OCEANUSDT,9628534.408802867,False
2022-01-31,IRISUSDT,9548872.822277,False
2022-01-31,COMPUSDT,9217729.809963318,False
2022-01-31,KEEPUSDT,8790314.978766661,False
2022-01-31,SRMUSDT,8683802.713641534,False
2022-01-31,MDTUSDT,7844691.1351805,False
2022-01-31,REEFUSDT,7034480.463587933,False
2022-01-31,RENUSDT,6863123.652373533,False
2022-01-31,UTKUSDT,6676250.117372734,False
2022-01-31,BAKEUSDT,6147433.837766666,False
2022-01-31,NULSUSDT,5465733.1591748325,False
2022-01-31,LTOUSDT,5440561.151729668,False
2022-01-31,DREPUSDT,5085532.91561,False
2022-01-31,MKRUSDT,4755835.951162237,False
2022-01-31,HARDUSDT,4560403.424928267,False
2022-01-31,CLVUSDT,4530969.964913334,False
2022-01-31,LITUSDT,4444929.581760534,False
2022-01-31,NUUSDT,4406988.17558,False
2022-01-31,EPSUSDT,4102442.2296733335,False
2022-01-31,PERPUSDT,3684870.025234034,False
2022-01-31,BLZUSDT,3646750.5496583334,False
2022-01-31,ALPHAUSDT,3611942.262174067,False
2022-01-31,WRXUSDT,3513291.292986867,False
2022-01-31,MITHUSDT,3460570.0840222,False
2022-01-31,BADGERUSDT,3407792.7426417996,False
2022-01-31,KEYUSDT,3296363.4542359007,False
2022-01-31,BALUSDT,2903509.609340667,False
2022-01-31,TRUUSDT,2803811.7472666665,False
2022-01-31,YFIIUSDT,2760238.1096691247,False
2022-01-31,BURGERUSDT,2739157.9053900004,False
2022-01-31,AKROUSDT,2729137.9549983004,False
2022-01-31,XEMUSDT,2710307.4683709666,False
2022-01-31,BEAMUSDT,2702087.730495333,False
2022-01-31,ERNUSDT,2693512.29337,False
2022-01-31,MDXUSDT,2679430.578599133,False
2022-01-31,GTOUSDT,2676464.2875898,False
2022-01-31,TROYUSDT,2567878.3154197647,False
2022-01-31,MIRUSDT,2554175.7858522665,False
2022-01-31,NANOUSDT,2376026.087016166,False
2022-01-31,AIONUSDT,2352499.3788783997,False
2022-01-31,STMXUSDT,2347260.9633055003,False
2022-01-31,FLMUSDT,2316860.666577633,False
2022-01-31,FUNUSDT,2266840.5295826667,False
2022-01-31,ORNUSDT,2256038.12741,False
2022-01-31,NKNUSDT,2225882.7884326666,False
2022-01-31,INJUSDT,2148705.0825027,False
2022-01-31,PNTUSDT,2040181.617691967,False
2022-01-31,WTCUSDT,1978889.7889974,False
2022-01-31,TORNUSDT,1798827.8235700002,False
2022-01-31,POLSUSDT,1761057.9307033333,False
2022-01-31,FIOUSDT,1756688.5773757324,False
2022-01-31,TOMOUSDT,1608584.2615647665,False
2022-01-31,FISUSDT,1578931.74710613,False
2022-01-31,NBSUSDT,1534572.573764066,False
2022-01-31,DEGOUSDT,1511716.410823,False
2022-01-31,DATAUSDT,1497896.6625389003,False
2022-01-31,OXTUSDT,1497672.0693351333,False
2022-01-31,RAMPUSDT,1495618.4581574334,False
2022-01-31,MFTUSDT,1454413.2152214,False
2022-01-31,TCTUSDT,1364202.7295084666,False
2022-01-31,PERLUSDT,1333857.2187290334,False
2022-01-31,BONDUSDT,1273251.1855033333,False
2022-01-31,DOCKUSDT,1236215.673958,False
2022-01-31,STPTUSDT,1216820.7721554667,False
2022-01-31,FORTHUSDT,1200211.7327889998,False
2022-01-31,AUTOUSDT,1169061.2304577199,False
2022-01-31,VITEUSDT,1058634.0454219333,False
2022-01-31,DNTUSDT,1049757.1989093334,False
2022-02-28,BTCUSDT,1755317988.4393628,True
2022-02-28,ETHUSDT,1388370067.342426,True
2022-02-28,SHIBUSDT,340049373.5903519,True
2022-02-28,LUNAUSDT,329557086.72795,True
2022-02-28,XRPUSDT,328465766.65404004,True
2022-02-28,SOLUSDT,279877039.90521,True
2022-02-28,AVAXUSDT,209535310.95989665,True
2022-02-28,SANDUSDT,194811154.12629998,True
2022-02-28,FTMUSDT,186767434.62492335,True
2022-02-28,ADAUSDT,171876713.9874337,True
2022-02-28,DOTUSDT,156745515.77732822,True
2022-02-28,MATICUSDT,150679130.21189,True
2022-02-28,MANAUSDT,149499158.01795334,True
2022-02-28,DOGEUSDT,109870901.59931055,True
2022-02-28,ATOMUSDT,105981429.00356668,True
2022-02-28,TRXUSDT,97728842.28842491,True
2022-02-28,NEARUSDT,92521620.83211666,True
2022-02-28,LINKUSDT,86625286.51078081,True
2022-02-28,AXSUSDT,65153833.70221,True
2022-02-28,FILUSDT,65119315.55698334,True
2022-02-28,LTCUSDT,62178175.43127532,True
2022-02-28,THETAUSDT,58011646.59658334,True
2022-02-28,ICPUSDT,51407880.90178,True
2022-02-28,ETCUSDT,47413607.34567333,True
2022-02-28,CRVUSDT,45607499.82321,True
2022-02-28,ONEUSDT,45169074.3206226,True
2022-02-28,EGLDUSDT,43919478.233849995,True
2022-02-28,VETUSDT,42500793.57839031,True
2022-02-28,LRCUSDT,41521099.95372,True
2022-02-28,EOSUSDT,31681099.000926867,True
2022-02-28,ALGOUSDT,30074191.887760166,True
2022-02-28,KAVAUSDT,24901444.080829997,True
2022-02-28,ENJUSDT,24763557.737620167,True
2022-02-28,XTZUSDT,24748098.960546933,True
2022-02-28,INJUSDT,24733642.888386667,False
2022-02-28,OMGUSDT,24222501.583551593,True
2022-02-28,BCHUSDT,24179872.299516667,True
2022-02-28,FTTUSDT,23858658.281873334,True
2022-02-28,ZECUSDT,23588079.87051333,True
2022-02-28,WAVESUSDT,21944249.549376667,False
2022-02-28,UNIUSDT,21362271.06533516,True
2022-02-28,SUSHIUSDT,20502258.87506077,True
2022-02-28,CHZUSDT,20289321.746511035,True
2022-02-28,ANTUSDT,19728345.092476666,True
2022-02-28,NEOUSDT,18863920.929883335,False
2022-02-28,GRTUSDT,18159227.478581104,True
2022-02-28,XLMUSDT,17889053.270518467,True
2022-02-28,AAVEUSDT,16782199.553630766,True
2022-02-28,HBARUSDT,14831086.635396667,False
2022-02-28,COCOSUSDT,14747664.791223334,True
2022-02-28,RUNEUSDT,13578473.840536665,True
2022-02-28,DENTUSDT,13056738.87375008,False
2022-02-28,XMRUSDT,12916968.796306668,False
2022-02-28,DASHUSDT,12408833.230756667,False
2022-02-28,SXPUSDT,12019167.821556734,True
2022-02-28,KLAYUSDT,11935158.567016667,False
2022-02-28,HNTUSDT,11583681.062276667,False
2022-02-28,KEEPUSDT,10610424.089719998,False
2022-02-28,FORTHUSDT,10507995.88954,False
2022-02-28,IOTAUSDT,10422725.017771134,False
2022-02-28,YFIUSDT,9770926.288923956,True
2022-02-28,BATUSDT,9747152.0802416,False
2022-02-28,1INCHUSDT,9638537.977301333,False
2022-02-28,SNXUSDT,8940584.5225096,False
2022-02-28,EPSUSDT,8590020.680516666,False
2022-02-28,GXSUSDT,8579198.31879,True
2022-02-28,CLVUSDT,8555761.254929999,False
2022-02-28,TORNUSDT,8466289.762176666,False
2022-02-28,ZILUSDT,7876984.401911467,False
2022-02-28,REEFUSDT,7678675.491605667,False
2022-02-28,BLZUSDT,7642313.593853334,False
2022-02-28,UNFIUSDT,7410949.792666667,False
2022-02-28,NULSUSDT,7384500.9956600005,False
2022-02-28,SRMUSDT,7316778.647176666,False
2022-02-28,LINAUSDT,7237074.3124171635,False
2022-02-28,OCEANUSDT,6512477.303064233,False
2022-02-28,MDTUSDT,6359871.893366533,False
2022-02-28,WRXUSDT,6319247.458920866,False
2022-02-28,LITUSDT,6276905.200924099,False
2022-02-28,COMPUSDT,6139646.519893333,False
2022-02-28,FETUSDT,6080702.427946167,False
2022-02-28,MASKUSDT,5622975.726553334,False
2022-02-28,MIRUSDT,5359959.597156667,False
2022-02-28,CTXCUSDT,5315528.782653334,False
2022-02-28,BAKEUSDT,5044648.970333333,False
2022-02-28,NUUSDT,4861386.57443,False
2022-02-28,ALPHAUSDT,4721333.3019068,False
2022-02-28,RENUSDT,4704209.364563333,False
2022-02-28,MKRUSDT,4365685.701845926,False
2022-02-28,KEYUSDT,4036124.774479367,False
2022-02-28,DATAUSDT,4000879.6098154667,False
2022-02-28,STXUSDT,3604801.4913126687,False
2022-02-28,ERNUSDT,3455271.5069399998,False
2022-02-28,ALPACAUSDT,3199125.7770069996,False
2022-02-28,MDXUSDT,3196521.8292833334,False
2022-02-28,OXTUSDT,3080436.8669932666,False
2022-02-28,HARDUSDT,2994231.7934466666,False
2022-02-28,IRISUSDT,2992134.3507450665,False
2022-02-28,NKNUSDT,2955236.69791,False
2022-02-28,BEAMUSDT,2920562.1236647996,False
2022-02-28,KMDUSDT,2676442.3808366666,False
2022-02-28,TVKUSDT,2621710.8111699997,False
2022-02-28,DEGOUSDT,2602341.4920023996,False
2022-02-28,MITHUSDT,2599462.570719367,False
2022-02-28,PNTUSDT,2591684.2310107667,False
2022-02-28,UTKUSDT,2582804.4922506334,False
2022-02-28,LTOUSDT,2576201.6502000005,False
2022-02-28,STPTUSDT,2453010.9948542663,False
2022-02-28,XEMUSDT,2449123.5363116665,False
2022-02-28,FORUSDT,2435510.0279959994,False
2022-02-28,WINGUSDT,2431241.546536667,False
2022-02-28,DREPUSDT,2392189.1484366665,False
2022-02-28,GTOUSDT,2362700.9410399664,False
2022-02-28,FISUSDT,2358224.5214265,False
2022-02-28,FLMUSDT,2244637.430893333,False
2022-02-28,NBSUSDT,2136033.014005599,False
2022-02-28,AIONUSDT,2039515.6738123668,False
2022-02-28,BONDUSDT,1970547.9583033333,False
2022-02-28,STMXUSDT,1953636.3554719999,False
2022-02-28,PERPUSDT,1949116.1718400002,False
2022-02-28,AKROUSDT,1898825.7342104665,False
2022-02-28,TRUUSDT,1842495.38104,False
2022-02-28,REPUSDT,1841528.9789600002,False
2022-02-28,FIOUSDT,1839276.9889366657,False
2022-02-28,YFIIUSDT,1839181.1012691495,False
2022-02-28,TROYUSDT,1741350.1755672381,False
2022-02-28,BALUSDT,1718423.1388900003,False
2022-02-28,BURGERUSDT,1693838.42355,False
2022-02-28,OMUSDT,1673604.0025099998,False
2022-02-28,TRIBEUSDT,1612763.5158933331,False
2022-02-28,WTCUSDT,1541654.9936892332,False
2022-02-28,AUTOUSDT,1523168.6491166668,False
2022-02-28,BADGERUSDT,1388800.4031274666,False
2022-02-28,TOMOUSDT,1382119.8623096668,False
2022-02-28,ORNUSDT,1246238.5323533334,False
2022-02-28,FUNUSDT,1226798.7119631332,False
2022-02-28,DNTUSDT,1200855.1624566666,False
2022-02-28,RAMPUSDT,1198243.8382517665,False
2022-02-28,MFTUSDT,1114263.5640187666,False
2022-02-28,WANUSDT,1098820.9223032,False
2022-02-28,POLSUSDT,1040358.9393300001,False
2022-02-28,VITEUSDT,1030206.7384813668,False
2022-02-28,DOCKUSDT,1011118.1906828667,False
2022-03-31,BTCUSDT,2006679393.9464757,True
2022-03-31,ETHUSDT,1299712680.462538,True
2022-03-31,LUNAUSDT,452701332.9111334,True
2022-03-31,SOLUSDT,272559571.2741733,True
2022-03-31,XRPUSDT,252675453.21095,True
2022-03-31,AVAXUSDT,233885328.45004332,True
2022-03-31,FTMUSDT,206281310.29022664,True
2022-03-31,SHIBUSDT,185461519.0139069,True
2022-03-31,ADAUSDT,145826334.58084667,True
2022-03-31,WAVESUSDT,143478786.9380442,True
2022-03-31,ZILUSDT,140188375.76632378,False
2022-03-31,ETCUSDT,135403132.9418933,True
2022-03-31,DOTUSDT,122790445.42452668,True
2022-03-31,NEARUSDT,118631941.17145,True
2022-03-31,SANDUSDT,103636743.40147333,True
2022-03-31,ATOMUSDT,102617703.78732999,True
2022-03-31,DOGEUSDT,102426717.77476333,True
2022-03-31,RUNEUSDT,98777875.27449998,True
2022-03-31,TRXUSDT,91023453.30356526,True
2022-03-31,MATICUSDT,84812652.82128334,True
2022-03-31,VETUSDT,78693582.18995641,True
2022-03-31,LRCUSDT,71313289.90708333,True
2022-03-31,LINKUSDT,67954716.59190334,True
2022-03-31,FILUSDT,67870418.21730334,True
2022-03-31,MANAUSDT,65745829.08950666,True
2022-03-31,AXSUSDT,57947151.44057,True
2022-03-31,LTCUSDT,52304008.55512667,True
2022-03-31,CHZUSDT,46007720.24221667,True
2022-03-31,ZECUSDT,41197776.37955333,True
2022-03-31,EOSUSDT,40998022.595353335,True
2022-03-31,ICPUSDT,40752121.31117667,True
2022-03-31,EGLDUSDT,40691241.371976666,True
2022-03-31,AAVEUSDT,35926164.578106664,True
2022-03-31,THETAUSDT,32406790.978463333,True
2022-03-31,GRTUSDT,32080888.577043336,True
2022-03-31,ONEUSDT,30154564.017895736,True
2022-03-31,ALGOUSDT,28605015.464573536,True
2022-03-31,DYDXUSDT,28286421.54524733,False
2022-03-31,MIRUSDT,28038599.271553334,False
2022-03-31,CRVUSDT,25235247.57413667,True
2022-03-31,SUSHIUSDT,23834614.57888667,True
2022-03-31,BCHUSDT,23425853.63901333,True
2022-03-31,DASHUSDT,23353560.60020333,False
2022-03-31,XMRUSDT,22801138.707953334,False
2022-03-31,UNIUSDT,22576445.47878666,True
2022-03-31,TROYUSDT,20331617.998065934,False
2022-03-31,SRMUSDT,19851281.354640003,False
2022-03-31,BAKEUSDT,18371150.037273336,False
2022-03-31,ENJUSDT,17251757.68535,True
2022-03-31,OMGUSDT,16994503.727396663,True
2022-03-31,GTOUSDT,16825931.640548233,False
2022-03-31,XLMUSDT,16817208.547273334,True
2022-03-31,SXPUSDT,16748429.229473332,False
2022-03-31,FTTUSDT,15656299.065159999,True
2022-03-31,SNXUSDT,14476870.957969999,False
2022-03-31,NEOUSDT,13663473.212266667,False
2022-03-31,HNTUSDT,13640256.326656666,False
2022-03-31,DENTUSDT,13581836.475528501,False
2022-03-31,BATUSDT,13052475.503723335,False
2022-03-31,TORNUSDT,12868153.982776666,False
2022-03-31,FETUSDT,12364538.460509999,False
2022-03-31,HBARUSDT,12268061.145410001,False
2022-03-31,XTZUSDT,11914369.600176666,True
2022-03-31,1INCHUSDT,11449013.976583334,False
2022-03-31,KLAYUSDT,11353369.073726665,False
2022-03-31,COMPUSDT,11183870.232116668,False
2022-03-31,KAVAUSDT,10811944.150986668,True
2022-03-31,COCOSUSDT,10686352.833816666,True
2022-03-31,YFIUSDT,10644136.13687981,False
2022-03-31,OCEANUSDT,10447786.724916667,False
2022-03-31,UNFIUSDT,10419485.252393333,False
2022-03-31,RENUSDT,10345436.208243335,False
2022-03-31,MASKUSDT,10283239.633726666,False
2022-03-31,STXUSDT,9998803.968266668,False
2022-03-31,POLSUSDT,9460872.932286,False
2022-03-31,ALPHAUSDT,9110146.31074,False
2022-03-31,IOTAUSDT,9047634.986946667,False
2022-03-31,WANUSDT,8011831.172973334,False
2022-03-31,REEFUSDT,7835174.601992,False
2022-03-31,ANTUSDT,7809234.131236667,True
2022-03-31,IDEXUSDT,7589107.964498598,False
2022-03-31,LINAUSDT,7350694.058146773,False
2022-03-31,VITEUSDT,7051613.786212501,False
2022-03-31,STMXUSDT,6930618.743186667,False
2022-03-31,INJUSDT,6525729.040836667,False
2022-03-31,GXSUSDT,6077072.96659,False
2022-03-31,EPSUSDT,5885876.312223334,False
2022-03-31,MFTUSDT,5840766.5020831665,False
2022-03-31,KEYUSDT,5601926.861771967,False
2022-03-31,TCTUSDT,5548950.344442,False
2022-03-31,MDTUSDT,5519921.170836533,False
2022-03-31,MITHUSDT,5315577.4854225,False
2022-03-31,BURGERUSDT,5280594.58373,False
2022-03-31,WRXUSDT,5112653.2597,False
2022-03-31,ALPACAUSDT,5035580.597589333,False
2022-03-31,TVKUSDT,4986863.61018,False
2022-03-31,MKRUSDT,4985860.942546667,False
2022-03-31,LITUSDT,4382198.75445,False
2022-03-31,CLVUSDT,4320988.436203334,False
2022-03-31,CTXCUSDT,4060107.587983333,False
2022-03-31,BONDUSDT,4019907.7394633335,False
2022-03-31,ERNUSDT,3816184.8756299997,False
2022-03-31,BADGERUSDT,3777664.4349433333,False
2022-03-31,BEAMUSDT,3674596.129966667,False
2022-03-31,ORNUSDT,3652224.2369933333,False
2022-03-31,TRUUSDT,3617008.0806533336,False
2022-03-31,AKROUSDT,3589215.477327,False
2022-03-31,OXTUSDT,3553888.9462700007,False
2022-03-31,BLZUSDT,3448101.6893533333,False
2022-03-31,FORUSDT,3447701.1081666667,False
2022-03-31,FIROUSDT,3375383.8277666667,False
2022-03-31,HARDUSDT,3371443.62559,False
2022-03-31,VIDTUSDT,3362679.6716953334,False
2022-03-31,NULSUSDT,3254426.13263,False
2022-03-31,NBSUSDT,3152038.617983899,False
2022-03-31,DEGOUSDT,3113496.3004733333,False
2022-03-31,XEMUSDT,2969621.5296266666,False
2022-03-31,NKNUSDT,2911640.0399800004,False
2022-03-31,FORTHUSDT,2911559.040306667,False
2022-03-31,FIOUSDT,2789904.3162199995,False
2022-03-31,IRISUSDT,2675749.2850370663,False
2022-03-31,PERPUSDT,2663221.9671866666,False
2022-03-31,DATAUSDT,2630558.9142909,False
2022-03-31,MDXUSDT,2585217.3949666666,False
